num,nom,annee_naissance,annee_decès,profession
418186,Liard Louis ,1846.0,1917.0,philosophe
172428,Willaime Jean-Paul ,1947.0,,sociologue
265972,Bourin Monique ,1944.0,,professeur
0008211,Moreau-Defarges Philippe,,,
149678,Wiebringhaus Hans,,,
265825,Simon Laurent ,1958.0,,géographe
0008251,Chabot Marc,,,
231723,Auray Nicolas ,1969.0,2015.0,autre
404401,Pruvost Lucie ,1932.0,,professeur
0008291,Vendredi de Chimères,,,
268426,Bourgey André ,1936.0,1980.0,géographe
250891,Bodénès Stéphane,,,
417507,Charléty Sébastien,,,historien
167471,Frydman Marcel,,,
167472,Ledru Luc,,,
167473,Hofmans Valérie,,,
167474,Molinier Catherine,,,
167475,Mouassi Fabrice,,,
49335,F. G.,,,
1680,V. J.,,,
33295,L. R.,,,
832883,Gasquet Amédée ,1852.0,1914.0,
733359,Schoen Ulrich ,1926.0,,théologue
227888,Harrison Glenn,,,
29796,Meyer Jean,,,
385573,Dorigny Marcel,,,
181415,Boisacq Émile ,1865.0,1945.0,professeur
166748,Rodet Michel,,,
235952,Le Bras Gabriel ,1891.0,1970.0,historien
30397,Dermigny Louis ,1916.0,1974.0,géographe
62832,Domingues Dos Dantos Manon,,,
281844,Jobert Véronique ,1945.0,,autre
24319,Dosso Diane,,,
7398,Rutot Aimé Louis ,1847.0,1933.0,autre
195713,Seguin Jean-Pierre ,1935.0,2007.0,professeur
167331,François Jean-Christophe ,1969.0,,géographe
46848,Tucker Johnathan,,,
35955,Caumes Caroline,,,
617283,Arloing,,,
280939,Mächler Tobar Ernesto ,1956.0,,ingénieur
248479,Ollier Nicole,,,
265230,Desplanques Henri ,1911.0,1983.0,
279207,Haury Auguste ,1910.0,2002.0,
247173,Roulin Jean-Marie ,1960.0,,professeur
263352,Pillot Didier ,1954.0,,
395039,Travi Yves ,1948.0,,autre
227538,Flori Jean ,1936.0,2018.0,historien
82284,Duchinski,,,
72209,Salmon,,,
246919,Coutrot Laurence,,,sociologue
249644,Deschamps Paul ,1888.0,1974.0,historien
30310,Digard Jean-Pierre ,1942.0,,directeur
216890,Mathias-Duval,,,
216891,Manouvrier,,,
246214,Langlois Charles-Victor ,1863.0,1929.0,historien
365243,Hauser Henri ,1866.0,1946.0,géographe
833309,Lefas Alexandre ,,1950.0,
726705,Will Robert ,1869.0,1959.0,
256498,Vaner Semih ,1945.0,2008.0,autre
0008811,Bouthillier Guy,,,
401713,Lambert Pierre-Yves ,1949.0,2006.0,professeur
173981,Tiraspolsky Anita,,,economiste
395459,Semeniako Michel ,1944.0,,
0008871,Nwokedi Emeka,,,
11772,Fenart R.,,,médecin
72574,Sérieux Paul ,1864.0,1947.0,médecin
0008901,Bélanger Laurent,,,
24945,Alili Rochdy ,1945.0,,historien
0008922,Institut des médiations culturelles,,,
151530,Bergounioux Pierre ,1949.0,,professeur
283107,Reboul Yves,,,professeur
34284,Cabanel Patrick ,1961.0,,professeur
271449,Wacquant Loïc ,1960.0,,sociologue
5713,Christoffersen Mads,,,sociologue
393852,Simon Jean-Paul ,1948.0,,chercheur
145439,Fargeas Rémi,,,
148790,Barats-Malbrel Christine,,,
29174,Laurencin Jean-Paul,,,economiste
33122,MONATERI Jean-Charles,,,economiste
231933,Leveau Rémy ,1932.0,2005.0,directeur
50910,Davignon Etienne ,1932.0,,autre
150344,Alliès Paul ,1945.0,,
281783,Schmitter Philippe ,1936.0,,professeur
66785,Gispert Cyril,,,professeur
223748,Stevens Anne ,1942.0,,professeur
223749,Stevens Handley,,,autre
196329,Pohl Jacques ,1909.0,,professeur
269025,Drain Michel ,1932.0,,géographe
73351,F. Price Martin,,,
73352,Lysenko Igor,,,
73353,Gloersen Erik,,,
176945,Fallenbuchl Zbigniew,,,
180293,Gonzalez Enriquez Carmen,,,professeur
173896,Tchimichkian Madeleine,,,
180307,Deubner Christian,,,economiste
12314,Contoléon A.,,,
157318,Longeon Claude ,1941.0,1989.0,professeur
82721,Enjoÿ Paul d,1866.0,,
30519,Brun Jacques ,1936.0,,
277094,Troper Michel ,1938.0,,professeur
147525,Claeysen Catherine,,,
233872,Weill Claudie ,1942.0,2018.0,
288262,Hainard Robert ,1906.0,1999.0,autre
250336,Hermenjat Lucien,,,
250353,Primatesta Georges,,,
250352,Piuz Jacques,,,
222516,Van Lunen-Chenu Marie-Thérèse,,,
76429,Briot A.,,,
219677,Aubin Jean ,1927.0,1998.0,directeur
396117,Paviot Jacques ,1955.0,,chercheur
180154,Poujol Catherine ,1956.0,,autre
172565,Le Rider Jacques ,1954.0,,conseiller
202595,Décultot Elisabeth ,1968.0,,autre
202596,Corbea Andrei ,1951.0,,professeur
202597,Boyer Christoph ,1953.0,,economiste
202782,Bruckmüller Ernst ,1945.0,,professeur
202783,Stiehler Heinrich,,,
203019,Rehberg Karl-Siegbert,,,
203020,Neumann Victor ,1953.0,,historien
203341,Roksandic Drago,,,
202833,Schwerhoff Gerd,,,
298614,Marx Jean ,1884.0,1972.0,paléographe
399124,Wackermann Gabriel ,1928.0,,géographe
4205,Lebeau René ,1914.0,1999.0,géographe
391860,Moreau Jean-Paul ,1917.0,2000.0,géographe
35331,Pernot Maurice ,1875.0,1948.0,journaliste
36366,Castarè Jean,,,
1447,Guillien Yves ,1903.0,1985.0,géographe
31677,Fitoussi Jean-Paul ,1942.0,,economiste
58571,Muet Pierre-Alain,,,professeur
2256,Cornilleau Gérard,,,
3005,Parodi Maxime ,1971.0,,sociologue
0009612,Cellule de sociologie,,,
235501,Galland Olivier ,1951.0,,sociologue
0009622,Cellule de sociologie,,,
0009631,Département des Diagnostics de l'OFCE,,,
81877,Sigogne Philippe,,,economiste
35535,Fouet Monique,,,economiste
46258,Milewski Françoise,,,economiste
169867,Cohen Martine,,,sociologue
289915,Calderaro Norbert ,1949.0,,conseiller
31234,Hirsch Etienne ,1901.0,1994.0,ingénieur
34926,Zernatto Guido ,1903.0,1943.0,
4152,Veyret-Verner Germaine ,1913.0,1973.0,
226610,Leboutte René,,,professeur
389801,Handman Marie-Elisabeth,,,anthropologue
74692,Laganier Jean,,,
11656,Laloy Jean ,1912.0,1994.0,autre
295940,Adler Alexandre ,1950.0,,historien
32201,Turowski Andrezj ,1941.0,,professeur
364942,Rey Marie-Pierre,,,autre
281972,Martin Jean-Clément ,1948.0,,géographe
35054,Chélini Michel-Pierre ,1956.0,,professeur
51867,Laubry Jean-Louis,,,
51684,Badel Laurence,,,professeur
51306,Balta Athanassia,,,
27705,Devillers Philippe ,1920.0,2000.0,historien
26663,Eberlein Burkard,,,
226067,Coupleux Sylvie,,,
226068,Duhamel Sabine,,,autre
232609,Pons Jean-François,,,
243026,Messerlin Patrick A.,,,
227939,Lannoo Karel,,,
65797,Dellis Arnaud,,,
161833,Tazelaar R. J.,,,
231343,Pujals Georges ,1957.0,,economiste
232854,Gobalraja Nicolas,,,
81435,Bénassy-Quéré Agnès ,1966.0,,conseiller
232889,de Fréminet Patrick,,,
232034,de La Martinière Gérard,,,
237336,Miller Axel,,,
237371,de Fontaine Vive Philippe,,,
156927,Nobre-Correia José-Manuel,,,
156372,Vander Straeten Michel,,,
156460,Humbert-Droz Swezey Annie,,,
157388,Weinrich Harald ,1927.0,,professeur
177561,Lecorre Philippe,,,
277228,Ferrary Jean-Louis ,1948.0,,historien
61508,Mioche Philippe ,1953.0,,professeur
30073,Girault René ,1929.0,1999.0,historien
213210,Karnoouh Claude,,,
47152,Apremont B.,,,
48292,Lüthy Herbert,,,
00010133,Preuves,,,
46978,Bozo Frédéric ,1963.0,,professeur
47091,Paolini Jérôme,,,
46484,Heisbourg François ,1949.0,,directeur
46580,Valinakis Yannis ,1955.0,,
404188,Chevènement Jean-Pierre ,1939.0,,economiste
35227,Yost David,,,
46539,Grapin Jacqueline,,,
72073,Romer Jean-Christophe,,,autre
46304,Schreiber Thomas ,1929.0,2015.0,
24149,Delors Jacques ,1925.0,,economiste
46677,Kawalkowski Al.,,,
399681,Charpentier Jean ,1928.0,,juriste
00010281,Jeanneret* Alexandre,,,
00010282,Chouaib Elian,,,
00010291,Dreyfus François-Georges,,,
00010301,Godin Christian,,,
00010311,Trudel Marcel,,,
00010321,Scheidhauer Christophe,,,
00010331,Meynaud Jean,,,
646864,Bataille Frédéric ,1850.0,1946.0,professeur
00010351,Sanguin André-Louis,,,
613956,Vasseur Camille,,,
195185,Festy Patrick ,1945.0,,directeur
2497,Monnier Alain ,1942.0,,directeur
253442,Prioux France ,1947.0,,
283062,Sarocchi Jean ,1933.0,,professeur
242247,Renouvin Pierre ,1893.0,1974.0,historien
231879,Roussillon Alain ,1952.0,2007.0,chercheur
286401,Leroy Jean,,,
52895,Gueydan Claude,,,economiste
268596,Guillen Pierre ,1929.0,2019.0,directeur
257042,Pajewski Janusz,,,
33976,Wolfers Arnold ,1892.0,,autre
48996,Montbrial Thierry de ,1943.0,,ingénieur
146096,Luchaire Yves ,1951.0,,professeur
00010631,Département des diagnostics de l'OFCE,,,
36292,Adda Jacques ,1959.0,,economiste
2418,Passet Olivier,,,economiste
4370,Riches Véronique,,,economiste
4372,Garaude Pascal,,,
00010641,Voyé Liliane,,,
245950,Burgel Guy ,1939.0,,géographe
162743,H. Vigreux M.,,,
212061,Davie Grace ,1946.0,,sociologue
275176,Halphen Louis ,1880.0,1950.0,historien
29925,Lazar Marc ,1952.0,,conseiller
51737,Delmas Jean,,,
35989,Sorensen Vibeke,,,
267555,Lazuech Gilles,,,sociologue
264362,Dollfus Olivier ,1931.0,2005.0,géographe
245953,Bruneau Michel ,1940.0,,géographe
198541,Vigouroux Michel ,1937.0,1998.0,géographe
267369,Sanders Lena ,1955.0,,géographe
257097,Baulig Henri ,1877.0,1962.0,géographe
275339,Godechot Jacques ,1907.0,1989.0,historien
256607,Boquet Guy ,1924.0,2010.0,autre
247628,Lucques Claire ,1908.0,2004.0,autre
5572,Mérand Frédéric ,1976.0,,professeur
237948,Musset René ,1881.0,1977.0,géographe
244486,Demangeon Albert ,1872.0,1940.0,géographe
161028,de Wilde Robert,,,
26731,Lequesne Christian ,1962.0,,chercheur
165802,Boyer Alain ,1949.0,,
179642,Bottinelli Guy,,,
25495,Burgelin Henri,,,historien
9583,Blot Daniel,,,autre
80135,Beloff Max ,1913.0,1999.0,professeur
365493,Rochefort Robert,,,
35679,Chauveau Paul,,,
46472,Wohlfeld Monika,,,
47739,De Saint-Hilaire Marie-Claude,,,
46590,Gautier Louis,,,
149231,Leprette Jacques ,1920.0,2004.0,conseiller
48353,Dervieux Guillaume,,,
46338,Rampini Federico ,1956.0,,autre
47398,Pizzuti Sylvie,,,autre
703005,Godefroy Pierre ,1915.0,1992.0,fondateur
36216,Johnson Douglas ,1925.0,2005.0,
403119,Weydert Jean ,1920.0,2006.0,autre
404175,Tandonnet Maxime,,,
403319,Diop Moustapha,,,anthropologue
415224,Ngoye Achille ,1944.0,,autre
350516,Hermary Antoine,,,autre
141185,Guillon Michelle,,,géographe
3119,Fassmann Heinz,,,directeur
3120,Münz Rainer ,1954.0,,autre
30727,Barret-Kriegel Blandine ,1943.0,,philosophe
402712,Abdallah Mogniss H.,,,autre
12023,Palidda Salvatore ,1948.0,,sociologue
245373,Dubois Pierre,,,
178200,Mako Csaba,,,
247587,Kleinschmager Richard ,1947.0,,géographe
800458,Hopkins Michael Francis ,1953.0,,
612410,Quintillan Ghislaine,,,autre
612487,Carpentier Caroline,,,
720888,Forget Suzanne,,,
396334,Dewailly Jean-Michel,,,géographe
397361,Dion Raymond ,1926.0,2014.0,géographe
156827,Lantenois Annick ,1956.0,,historien
850168,Venet Gisèle,,,
705445,Blanc Pierre,,,
705447,Kempf Jean-Baptiste,,,
705448,Phan Son,,,
351024,Luginbühl Odile,,,
221548,Thibault Odette,,,
403588,Castles Stephen ,,1900.0,sociologue
00011462,ISM-TI,,,
836228,Barbillion Louis ,1873.0,1945.0,
48781,Zorgbibe Charles ,1935.0,,professeur
47393,Manet Olivier,,,
264316,Dubresson Alain ,1947.0,,géographe
240809,Dugot Philippe ,1966.0,,géographe
40303,Taulelle François ,1967.0,,géographe
38713,SAINT-BLANCAT Chantal,,,
33167,POULAT Emile,,,
26761,Cauchy Pascal,,,directeur
69638,Breton Roland ,1931.0,,géographe
386980,Smotkine Henri ,,1994.0,
47298,Descoueyte François,,,autre
175352,Charnay Désiré ,1828.0,1915.0,archéologue
00011641,Sexton Jean,,,
72002,Voisin Auguste,,,
408637,Masser Jean-Paul,,,
46457,Thies Jochen,,,
287445,B. A.,,,
71707,Coudereau,,,
260059,Schechner Richard,,,professeur
73677,Raveau François ,1928.0,,anthropologue
586946,Elster-Falik Edith,,,
71831,Owen Richard ,1804.0,1892.0,professeur
825404,Boulay Helga,,,
83938,Ben Salem Lilia,,,
271707,Guillen Matthew,,,
271000,Blau Herbert,,,
62245,Videlier Philippe,,,historien
00011831,Létourneau Paul,,,
174833,Leygue Georges ,1857.0,1933.0,conseiller
40688,Legras Jules ,1867.0,1939.0,professeur
227659,Markov Walter ,1909.0,1993.0,historien
227291,Harf Laurence,,,
00011911,Genevey Pierre,,,
224922,Goetschy Janine ,1952.0,,sociologue
853871,Puthod Valentine,,,
00011941,Guay Louis,,,
00011942,Hamel Pierre,,,
00011951,Jewsiewicki Bogumil,,,
00011961,Aquin Hubert,,,
00011962,Jasmin Claude,,,
00011963,Vachon Georges-André,,,
665379,Cabot Jérôme ,1971.0,,
854096,Favre,,,
271603,Collomb-Boureau Colette,,,autre
00012011,Pelletier Esther,,,
288067,Blondel Georges ,1856.0,1948.0,professeur
386272,Azouvi François ,1945.0,,philosophe
193648,Fraeys Jean,,,
364222,Gély Suzanne,,,professeur
257297,Sagave Pierre-Paul,,,
408989,L,,,
270784,Martin Raymond,,,
155607,Herrmann Ned ,,1999.0,
396789,Mirot Albert ,1902.0,1984.0,paléographe
26613,Colonomos Ariel ,1966.0,,directeur
00012191,Berthiaume Pierre,,,
47792,Vermeil Edmond ,1878.0,1964.0,professeur
00012221,Tiers Monde,,,
00012231,Avril Yves,,,
259972,Jørgensen Henning,,,
417598,Vaulabelle Achille de ,1799.0,1879.0,historien
653291,Mercadier C. G. L.,,,
14804,Grünig Blanche-Noëlle,,,directeur
4001,Bigand Emmanuel,,,directeur
591625,Filipic Suzanne,,,
71364,Sánchez Sandra,,,
71365,Sica Gabriela,,,
272025,Oriol Nathalie ,1980.0,,
394039,Subra Philippe ,1955.0,,géographe
275517,Fohlen Claude ,1922.0,2008.0,historien
176939,Chelli Milena,,,
38917,Buijtenhuijs Robert ,1936.0,2004.0,
423691,Schopp Claude ,1943.0,,autre
71967,Mierzejewski,,,
295938,Barry Françoise,,,
400275,Ginet Pierre,,,autre
167068,Schmitt Camille,,,
236351,Braunstein Philippe ,1933.0,,directeur
221336,Peemans-Poullet Hedwige,,,
148904,Schneider Catherine ,1949.0,,
00012491,Kirk-Laux Jeanne,,,
266469,Fel André ,1926.0,2009.0,géographe
276863,Courgeau Daniel ,1937.0,,autre
254431,Guerlain Pierre ,1952.0,,professeur
72026,Bouglé ,1870.0,1940.0,sociologue
830836,Pellisson Maurice ,1850.0,1915.0,
66779,FREIRE André,,,
295350,Desjardins Marie-Claude,,,
00012601,Valaskakis Kimon,,,
163951,Garcia Calderon y Rey F.,,,
224798,Marchetti Jean-Michel ,1952.0,,autre
74265,Anthony R. ,1874.0,1941.0,anthropologue
24276,Failles Béatrice,,,
00012721,Leroux François,,,
694544,Faure Jean-Pierre,,,
00012761,Sipowo Alain-Guy,,,
392689,Querrien Anne ,1945.0,,sociologue
76518,Diop-Maes Louise-Marie,,,géographe
389165,Pesneaud François,,,
29994,Kafadar Cernal,,,
272862,Létoublon Françoise,,,professeur
29167,Plessis Alain ,1932.0,2010.0,historien
210361,Jeanne Olivier,,,economiste
288736,Maiz Claudio,,,chercheur
238264,Michel Michel ,1939.0,,géographe
167594,Lefebvre Thierry ,1960.0,,autre
10304,Galibert Gérard ,1927.0,2008.0,
268571,Koskas Éliane,,,autre
144250,Mozère Liane ,1939.0,2013.0,sociologue
245222,Annequin Jacques,,,
57615,Collier Gary,,,
57616,Lavoie Laurent,,,
57617,Lavoie Gisèle,,,
248412,Dumay Émile-Jean ,1931.0,,autre
248371,Jacquin Danielle,,,professeur
255556,Malleret Louis ,1901.0,1970.0,directeur
404506,Andrieu Claire ,1952.0,2000.0,professeur
147455,Coupin F.,,,autre
72358,Bajènoff,,,
235550,Dauzat Albert ,1877.0,1955.0,journaliste
609357,Renard Georges ,1876.0,1943.0,juriste
763927,Bonet-Maury Gaston ,1842.0,1919.0,
54526,Dumas André ,1943.0,,
198836,Liebmann Léon,,,
270318,Chevallier Jean-Yves ,1939.0,,
270395,Naut Pol ,1926.0,,
31767,Thalmann Rita ,1926.0,2013.0,historien
30644,Bastide Roger ,1898.0,1974.0,anthropologue
224868,Boudouin Daniel ,1947.0,,ingénieur
224869,Colin Jacques ,1946.0,,economiste
224870,Quercy Michel,,,
34143,De Broglie Jean,,,
851425,Garnier Charles-Marie ,1869.0,1949.0,
245970,Bédarida François ,1926.0,2001.0,historien
26407,Oliel-Grausz Evelyne,,,
47897,Gassier Maurice,,,
209208,Mathiez Albert ,1874.0,1932.0,historien
616861,Teissier Joseph ,1851.0,1926.0,
59626,Bergues Hélène,,,
198085,Frey Daniel,,,théologue
269208,Sachs Viola,,,directeur
622795,Chabroud Charles ,1750.0,1816.0,autre
416518,Sillery Charles Alexis Brulart marquis de ,1737.0,1793.0,autre
414716,Voidel Charles ,1758.0,1812.0,autre
416494,Bailly Jean Sylvain ,1736.0,1793.0,autre
447991,Cochon de Lapparent Charles ,1750.0,1825.0,autre
837538,Gouvion Jean-Baptiste ,1747.0,1792.0,
160468,di Rienzo Eugenio ,1952.0,,chercheur
00013251,Rodrigues Patricia,,,
00013252,Boivin Robert,,,
273745,Béjin André,,,historien
394708,Tsukuhara Tôgo,,,
394709,Ayabé Hiroumi,,,
00013301,de Bellefeuille Normand,,,
00013311,Laplante Laurent,,,
251029,Jobert Michel ,1921.0,2002.0,autre
165549,Abel Olivier ,1953.0,,philosophe
277126,Rude-Antoine Edwige,,,juriste
285739,Kerzabi Meriem,,,
253933,Portes Jacques ,1944.0,2017.0,
00013411,Gosselin Émile,,,
853492,Gaubert Pierre,,,
224449,Carroué Laurent ,1958.0,,
263987,Diry Jean-Paul ,1947.0,,
47730,Marchal André ,1907.0,1968.0,economiste
61979,Durand Gilbert ,1921.0,2012.0,fondateur
80583,Quirion Philippe,,,
209554,Roumette Julien ,1966.0,,professeur
151584,Labeyrie-Ménahem Catherine ,,2012.0,
146821,Rozoy Jean-Georges,,,
443060,Cerf Eve,,,
404683,Sellak Bounoua,,,
393850,Virilio Paul ,1932.0,2018.0,directeur
149426,Courteix Simone,,,directeur
63098,Faye Jean-Pierre ,1925.0,,philosophe
00013621,Hémardinquer Jean-Jacques,,,
275291,Pascu Stephan ,1914.0,1998.0,historien
63884,Von Proschwitz Gunnar ,1922.0,2005.0,professeur
235367,Gagnier Olivier,,,
236512,Ohana Yael,,,
236515,Szabó Ildikó ,1946.0,,
236516,Orkeny Antal,,,sociologue
240879,Bertossi Christophe,,,chercheur
240944,Oberti Annie,,,conseiller
240405,Richez Jean-Claude,,,
235391,Lagrée Jean-Charles,,,
79673,Chappey J.,,,
7903,Drouet Dominique ,1950.0,,ingénieur
7336,Gournay Chantal de,,,
27609,Dogan Mattei ,1920.0,2010.0,sociologue
61099,Longueville Guy,,,
210270,Santini Jean-Jacques ,1957.0,,economiste
65039,Guimbert Stéphane,,,
180092,Blanchard Olivier ,1948.0,,economiste
194938,Jacques le Seigneur Vincent ,1957.0,,journaliste
54242,SCHAEFFER Maurice,,,
54243,De Mautort Laurent,,,
2088,Duchene Catherine,,,
222983,Simon Gildas ,1940.0,,géographe
403244,Costa-Lascoux Jacqueline,,,autre
2548,OKOLSKI Marek ,1944.0,,economiste
268630,Isnard Hildebert ,1904.0,1983.0,géographe
26779,Ritaine Evelyne,,,chercheur
66909,Tavares Ribeiro Maria,,,
215952,Pérés Hubert,,,
27026,Leca Jean ,1935.0,,professeur
265638,Frécaut René ,1928.0,1985.0,
247456,Maurice André,,,
268646,Pardé Maurice ,1893.0,1973.0,géographe
64362,Mann Patrice,,,sociologue
176763,Pindak Frantisek,,,
167253,Matejko Alexander,,,sociologue
178292,Kanet Roger E. ,1936.0,,professeur
179631,Adamiec Jolanta,,,
247749,Arnould Jean-Claude ,1957.0,,autre
275964,Weber Henri ,1914.0,,historien
289303,De Malafosse Jehan ,1921.0,2013.0,historien
268631,Veyret Paul ,1912.0,1988.0,géographe
4720,Loup Jean ,1921.0,2011.0,géographe
221788,Fagnani Jeanne,,,directeur
253431,Boissières Catherine,,,
365560,Lagneau Gustave ,1827.0,1896.0,anthropologue
274869,Freu Jacques ,1925.0,,historien
63186,Diamanti Ilvo,,,sociologue
13641,Pleiner Radomir ,1929.0,,
275637,Aymard Maurice ,1936.0,,professeur
265543,Joly Fernand ,1917.0,2010.0,géographe
30701,Beltran Alain,,,professeur
274817,Pitt-Rivers Julian ,1919.0,2001.0,economiste
243744,Houot Hélène,,,
243745,Tannier Cécile,,,
243746,Vildberg Sarah,,,
176300,Camena d,1865.0,1943.0,
75086,F. J.,,,
229371,Noguerol Danièle,,,
164930,Rodrigo Isabel,,,
250457,Zwahlen René,,,
271909,Privat Edmont,,,
274358,Jardé Auguste ,1876.0,1927.0,géographe
144504,Zauberman Renée ,1952.0,,autre
201105,Robert Philippe,,,
265642,Beaujeu-Garnier Jacqueline ,1917.0,1995.0,géographe
00014391,Geopress,,,
253884,Meyer Jean ,1926.0,,economiste
209971,Hubert Henri ,1872.0,1927.0,directeur
246482,Basanoff Vsevolod ,1897.0,1951.0,directeur
240817,Grootings Peter ,1951.0,,
240814,Michel Régine,,,
216569,Janin Raymond ,1882.0,1972.0,historien
49105,Cavallari Alberto,,,
256604,Armengaud André ,1920.0,1980.0,
46654,Willmann Joachim,,,
47031,De Bavière Constantin,,,
256356,Mollat du Jourdin Michel ,1911.0,1996.0,géographe
2417,Mathieu Catherine,,,
145564,Sterdyniak Henri,,,economiste
4461,Colin Roland,,,
48289,Coquet Bruno ,1964.0,,economiste
46264,Daniel Jean-Marc,,,
46271,Fourmann Emmanuel,,,
00015081,Cellule de sociologie,,,
282180,Guelluy Robert,,,théologue
350641,Irigoin Jean ,1920.0,2006.0,professeur
227647,Timsit Gérard,,,juriste
176668,Chapel Yves,,,
176553,Starosciak Jerzy,,,
229168,Parisse Michel ,1936.0,,professeur
24997,Halpérin Jean,,,
31868,Asselain Jean-Charles ,1942.0,2013.0,economiste
31056,Batou Jean,,,professeur
26222,Schnebli Tobia,,,
30534,Chiva Isac ,1925.0,2012.0,anthropologue
262645,Maurel Marie-Claude ,1947.0,,géographe
33864,Michaud Stéphane ,1944.0,,professeur
214313,Lamarche Hugues,,,sociologue
61488,Mouriaux René ,1936.0,,directeur
251304,Basfao Kacem,,,professeur
403421,Henry Jean-Robert,,,chercheur
205134,Rupnik Jacques ,1950.0,,historien
26495,Rioux Jean-Pierre ,1939.0,,professeur
30104,Garçon François,,,directeur
51426,Marijnen Anne,,,
257347,Bossuat Gérard ,1944.0,,autre
31031,Pelletier Denis ,1958.0,,professeur
26875,Hermet Guy ,1934.0,,directeur
198274,Barraqué Bernard ,1948.0,,ingénieur
265011,Théarvic M.,,,
231183,Delorme Hélène ,1940.0,,autre
25568,Langer Frédérique,,,
24724,Debrand Thierry,,,autre
143683,Dourgnon Paul,,,
66395,Laferrère Anne,,,
80792,Sandoval Véronique,,,
31281,Cuneo Philippe,,,
80888,Hatem Fabrice,,,conseiller
251066,Leduc Jean,,,
254268,Boussard Isabel ,,2006.0,historien
157136,Wolfer Bernard ,1946.0,,sociologue
212076,Messner Francis,,,
220419,Dessal René,,,
164941,Bourguinat Henri ,1933.0,,economiste
219716,Kotz Hans-Helmut,,,
220700,Svindland Eirik,,,
223612,Miller Jonathan,,,
240685,Taudin Louis,,,autre
237546,Röller Lars-Hendrik,,,
237319,Véron Nicolas,,,
24603,Boone Laurence ,1969.0,,autre
31106,Artus Patrick ,1951.0,,conseiller
210141,Bleuze Eric,,,
210293,Ducos Philippe,,,
24732,Cotis Jean-Philippe,,,economiste
66148,Mihoubi Ferhat,,,economiste
210343,Bensaïd Jean,,,
219135,Boissière Joël,,,
142572,Van Outrive Lode ,1932.0,2009.0,
145951,Renault G.,,,
145952,Vanderborght J.,,,
